ID,timestamp,recordtime,sensorId,locationId,battery,humidity,temperature,,
6554012853731320,2/9/2017 1:25:00,2/9/2017 11:10:11,GH017,iSysLab1,4.13,87.02,27.10,,
6554750111711230,2/9/2017 1:30:03,2/9/2017 11:10:12,GH017,iSysLab1,4.13,85.70,27.06,,
5990048616939520,2/9/2017 1:35:00,2/9/2017 11:10:13,GH017,iSysLab1,4.13,86.18,26.48,,
5040143182331900,2/9/2017 5:00:00,2/9/2017 4:58:31,GH004,iSysLab1,3.77,81.60,24.30,,
4610096696918010,2/9/2017 5:30:00,2/9/2017 5:29:32,GH004,iSysLab1,3.76,81.85,24.33,,
5708573640228860,2/9/2017 5:55:00,2/9/2017 11:09:20,GH002,11,4.15,65.14,32.46,,32.46
4865900251447290,2/9/2017 6:00:00,2/9/2017 11:09:21,GH002,11,4.15,65.24,32.54,,32.54
5648632137121790,2/9/2017 6:00:00,2/9/2017 6:00:01,GH004,iSysLab1,3.76,82.45,24.41,,
6272537877020670,2/9/2017 6:05:00,2/9/2017 11:09:22,GH002,11,4.15,64.56,32.64,,32.64
6195934853595130,2/9/2017 6:05:00,2/9/2017 11:10:04,GH011,iSysLab1,4.15,81.14,30.82,,
4821201050402810,2/9/2017 6:10:00,2/9/2017 11:09:23,GH002,11,4.15,64.92,32.48,,32.48
5566280165752830,2/9/2017 6:10:00,2/9/2017 11:10:05,GH011,iSysLab1,4.15,82.24,30.74,,
4682135378067450,2/9/2017 6:15:00,2/9/2017 11:09:24,GH002,11,4.15,65.64,32.36,,32.36
5428112946888700,2/9/2017 6:15:00,2/9/2017 11:10:06,GH011,iSysLab1,4.15,82.98,30.64,,
5735996603760640,2/9/2017 6:20:00,2/9/2017 11:09:26,GH002,11,4.15,63.42,32.38,,32.38
5706033703944190,2/9/2017 6:20:00,2/9/2017 11:10:07,GH011,iSysLab1,4.15,81.66,30.48,,
5424181978071040,2/9/2017 6:25:00,2/9/2017 11:09:27,GH002,11,4.15,63.90,32.22,,32.22
5143083750522880,2/9/2017 6:25:00,2/9/2017 11:10:08,GH011,iSysLab1,4.15,81.22,30.20,,
4913368095784960,2/9/2017 6:30:00,2/9/2017 11:09:28,GH002,11,4.15,63.32,32.16,,32.16
5773034522673150,2/9/2017 6:30:00,2/9/2017 6:30:08,GH004,iSysLab1,3.76,81.55,25.81,,
6268983657365500,2/9/2017 6:30:00,2/9/2017 11:10:09,GH011,iSysLab1,4.15,80.92,30.16,,
6524925858807800,2/9/2017 6:35:00,2/9/2017 11:09:29,GH002,11,4.15,65.70,32.06,,32.06
6692180072595450,2/9/2017 6:35:00,2/9/2017 11:10:11,GH011,iSysLab1,4.16,83.02,30.18,,
5947100957245440,2/9/2017 6:40:00,2/9/2017 11:09:30,GH002,11,4.15,68.04,30.80,,30.80
5846394443137020,2/9/2017 6:40:00,2/9/2017 11:10:12,GH011,iSysLab1,4.15,83.08,29.74,,
5808035284910080,2/9/2017 6:45:00,2/9/2017 11:09:31,GH002,11,4.15,67.38,31.38,,31.38
6166043089174520,2/9/2017 6:50:00,2/9/2017 11:09:32,GH002,11,4.15,65.86,31.94,,31.94
4723448265834490,2/9/2017 6:55:00,2/9/2017 11:09:34,GH002,11,4.15,64.70,31.90,,31.90
5686068145815550,2/9/2017 7:00:00,2/9/2017 11:09:34,GH002,11,4.15,66.22,30.90,,30.90
6553035614453760,2/9/2017 7:00:00,2/9/2017 7:00:20,GH004,iSysLab1,3.76,81.97,27.77,,
5057284933681150,2/9/2017 7:05:00,2/9/2017 11:09:36,GH002,11,4.15,64.74,31.30,,31.30
5284805189042170,2/9/2017 7:10:00,2/9/2017 11:09:37,GH002,11,4.15,65.36,31.36,,31.36
5849348172677120,2/9/2017 7:15:00,2/9/2017 11:09:38,GH002,11,4.15,65.34,31.78,,31.78
4665077110145020,2/9/2017 7:20:00,2/9/2017 11:09:39,GH002,11,4.16,64.20,31.88,,31.88
6249018099236860,2/9/2017 7:25:00,2/9/2017 11:09:40,GH002,11,4.16,64.92,31.98,,31.98
4838550839230460,2/9/2017 7:30:00,2/9/2017 11:09:41,GH002,11,4.15,65.20,32.02,,32.02
6494664458764280,2/9/2017 7:30:00,2/9/2017 7:30:45,GH004,iSysLab1,3.76,81.98,28.09,,
6569404405907450,2/9/2017 7:35:00,2/9/2017 11:09:42,GH002,11,4.16,65.12,32.12,,32.12
4841643215683580,2/9/2017 7:40:00,2/9/2017 11:09:43,GH002,11,4.16,65.36,32.14,,32.14
6370985238331390,2/9/2017 7:45:00,2/9/2017 11:09:44,GH002,11,4.16,64.78,32.12,,32.12
5003330212331520,2/9/2017 7:50:00,2/9/2017 11:09:45,GH002,11,4.16,65.26,32.08,,32.08
5414560043368440,2/9/2017 7:55:00,2/9/2017 11:09:46,GH002,11,4.16,64.48,32.12,,32.12
5428850204868600,2/9/2017 8:00:00,2/9/2017 11:09:47,GH002,11,4.16,64.82,31.82,,31.82
6320742979338240,2/9/2017 8:00:00,2/9/2017 8:00:10,GH004,iSysLab1,3.76,81.51,28.27,,
6617461331853310,2/9/2017 8:05:00,2/9/2017 11:09:47,GH002,11,4.16,65.06,31.64,,31.64
6039268002627580,2/9/2017 8:10:00,2/9/2017 11:09:49,GH002,11,4.16,65.20,31.50,,31.50
5145694419550200,2/9/2017 8:15:00,2/9/2017 11:09:50,GH002,11,4.16,66.04,30.90,,30.90
6540459950211070,2/9/2017 8:20:00,2/9/2017 11:09:51,GH002,11,4.16,67.80,30.86,,30.86
5620234887102460,2/9/2017 8:25:00,2/9/2017 11:09:52,GH002,11,4.16,68.70,30.44,,30.44
5085682183700480,2/9/2017 8:30:00,2/9/2017 11:09:53,GH002,11,4.16,71.26,29.68,,29.68
4851610089947130,2/9/2017 8:30:00,2/9/2017 8:30:14,GH004,iSysLab1,3.75,81.47,28.45,,
5173046650339320,2/9/2017 8:35:00,2/9/2017 11:09:55,GH002,11,4.16,72.10,29.60,,29.60
6746134793945080,2/9/2017 8:40:00,2/9/2017 11:09:56,GH002,11,4.16,74.08,29.60,,29.60
4963610354778110,2/9/2017 8:45:00,2/9/2017 11:09:59,GH002,11,4.16,75.24,29.34,,29.34
4710872601591800,2/9/2017 8:50:00,2/9/2017 11:10:00,GH002,11,4.16,75.10,29.42,,29.42
6129230119174140,2/9/2017 8:55:00,2/9/2017 11:10:01,GH002,11,4.16,74.64,29.70,,29.70
5286398219255800,2/9/2017 9:00:00,2/9/2017 11:10:02,GH002,11,4.16,74.28,29.68,,29.68
4720494536294400,2/9/2017 9:05:00,2/9/2017 11:10:03,GH002,11,4.16,74.76,29.72,,29.72
6353926970408960,2/9/2017 9:10:00,2/9/2017 11:10:04,GH002,11,4.16,75.80,29.74,,29.74
6528962993848320,2/9/2017 9:15:00,2/9/2017 11:10:05,GH002,11,4.16,76.76,29.56,,29.56
5004923242545150,2/9/2017 9:20:00,2/9/2017 11:10:06,GH002,11,4.16,77.30,29.40,,29.40
4864148710096890,2/9/2017 9:25:00,2/9/2017 11:10:07,GH002,11,4.16,78.02,29.30,,29.30
6130823149387770,2/9/2017 9:30:00,2/9/2017 11:10:08,GH002,11,4.16,78.58,29.14,,29.14
5567873195966460,2/9/2017 9:35:00,2/9/2017 11:10:09,GH002,11,4.16,79.52,29.06,,29.06
4680463562047480,2/9/2017 9:40:00,2/9/2017 11:10:11,GH002,11,4.16,80.04,28.88,,28.88
5498179969613820,2/9/2017 9:45:00,2/9/2017 11:10:12,GH002,11,4.16,80.78,28.80,,28.80
4802628269637630,2/9/2017 11:30:00,2/10/2017 11:11:15,GH006,iSysLab1,3.72,88.73,30.04,,
5639510700326910,2/10/2017 3:40:00,2/10/2017 11:10:44,GH011,iSysLab1,4.06,84.36,31.18,,
5666313846390780,2/10/2017 3:45:00,2/10/2017 11:10:45,GH011,iSysLab1,4.06,83.84,31.26,,
5642425909379070,2/10/2017 3:50:00,2/10/2017 11:10:46,GH011,iSysLab1,4.06,82.94,31.24,,
5179556612800510,2/10/2017 3:55:00,2/10/2017 11:10:48,GH011,iSysLab1,4.06,83.20,31.34,,
5660531612450810,2/10/2017 4:00:00,2/10/2017 11:10:49,GH011,iSysLab1,4.06,85.30,30.54,,
5761100687605760,2/10/2017 4:05:00,2/10/2017 11:10:50,GH011,iSysLab1,4.06,93.80,28.48,,
5675983562604540,2/10/2017 4:25:00,2/10/2017 11:10:51,GH011,iSysLab1,4.05,10.70,28.70,,
5719074432614400,2/10/2017 4:30:00,2/10/2017 11:10:52,GH011,iSysLab1,4.05,24.08,28.70,,
5742923580702720,2/10/2017 4:35:00,2/10/2017 11:10:53,GH011,iSysLab1,4.05,32.00,28.56,,
5198150734184440,2/10/2017 4:40:00,2/10/2017 11:10:55,GH011,iSysLab1,4.05,34.08,29.20,,
5711768290590720,2/10/2017 4:45:00,2/10/2017 11:10:56,GH011,iSysLab1,4.05,41.04,29.48,,
5651045640306680,2/10/2017 4:50:00,2/10/2017 11:10:58,GH011,iSysLab1,4.05,43.64,29.58,,
6305873534124030,2/10/2017 4:55:00,2/10/2017 11:11:07,GH011,iSysLab1,4.05,43.54,28.52,,
6211653762809850,2/10/2017 5:00:00,2/10/2017 11:11:08,GH011,iSysLab1,4.05,39.76,27.78,,
5647053199769600,2/10/2017 5:00:00,2/10/2017 11:10:43,GH014,iSysLab1,3.89,75.62,30.72,,
6324050641027070,2/10/2017 5:05:00,2/10/2017 11:11:09,GH011,iSysLab1,4.05,36.84,27.58,,
5664720816177150,2/10/2017 5:05:00,2/10/2017 11:10:44,GH014,iSysLab1,3.88,74.14,31.40,,
6210003153190910,2/10/2017 5:10:00,2/10/2017 11:11:10,GH011,iSysLab1,4.05,36.92,27.38,,
5197935448948730,2/10/2017 5:10:00,2/10/2017 11:10:46,GH014,iSysLab1,3.88,72.78,31.72,,
5103363892969470,2/10/2017 5:15:00,2/10/2017 11:11:12,GH011,iSysLab1,4.05,37.52,27.64,,
5668151421304830,2/10/2017 5:15:00,2/10/2017 11:10:47,GH014,iSysLab1,3.88,73.32,31.48,,
5738522044530680,2/10/2017 5:20:00,2/10/2017 11:10:43,GH002,11,4.06,75.84,30.70,,30.70
6042360379080700,2/10/2017 5:20:00,2/10/2017 11:11:13,GH011,iSysLab1,4.05,38.20,27.86,,
5653241173901310,2/10/2017 5:20:00,2/10/2017 11:10:49,GH014,iSysLab1,3.88,72.58,31.38,,
5760885402370040,2/10/2017 5:25:00,2/10/2017 11:10:45,GH002,11,4.07,72.82,31.52,,31.52
6216191127322620,2/10/2017 5:25:00,2/10/2017 11:11:14,GH011,iSysLab1,4.05,38.22,27.74,,
5079475955957760,2/10/2017 5:25:00,2/10/2017 11:10:50,GH014,iSysLab1,3.88,73.46,31.30,,
5742506566221820,2/10/2017 5:30:00,2/10/2017 11:10:46,GH002,11,4.06,71.90,32.16,,32.16
6245632591265790,2/10/2017 5:30:00,2/10/2017 11:11:15,GH011,iSysLab1,4.05,41.50,29.00,,
5648703809388540,2/10/2017 5:30:00,2/10/2017 11:10:51,GH014,iSysLab1,3.87,76.02,30.22,,
5084103246348280,2/10/2017 5:35:00,2/10/2017 11:10:47,GH002,11,4.06,71.72,31.88,,31.88
5186288571383800,2/10/2017 5:35:00,2/10/2017 11:11:40,GH010,iSysLab1,4.09,75.38,31.40,,
6231101374726140,2/10/2017 5:35:00,2/10/2017 11:11:15,GH011,iSysLab1,4.05,54.46,31.26,,
5097581659029500,2/10/2017 5:35:00,2/10/2017 11:10:52,GH014,iSysLab1,3.87,78.72,29.54,,
5716064197410810,2/10/2017 5:40:00,2/10/2017 11:10:48,GH002,11,4.06,71.40,31.80,,31.80
4910555429076990,2/10/2017 5:40:00,2/10/2017 11:11:41,GH010,iSysLab1,4.09,74.18,32.22,,
5749238524805120,2/10/2017 5:40:00,2/10/2017 11:11:17,GH011,iSysLab1,4.05,57.24,32.50,,
4831558632472570,2/10/2017 5:40:00,2/10/2017 11:12:24,GH013,iSysLab1,4.02,78.26,30.10,,
5156124479193080,2/10/2017 5:40:00,2/10/2017 11:10:53,GH014,iSysLab1,3.87,79.66,29.42,,
5741200225075200,2/10/2017 5:45:00,2/10/2017 11:10:49,GH002,11,4.06,72.18,31.76,,31.76
4806620710174720,2/10/2017 5:45:00,2/10/2017 11:11:45,GH010,iSysLab1,4.09,74.46,31.84,,
4867343360458750,2/10/2017 5:45:00,2/10/2017 11:11:18,GH011,iSysLab1,4.05,61.40,32.48,,
5881937713430520,2/10/2017 5:45:00,2/10/2017 11:12:25,GH013,iSysLab1,4.02,77.60,30.70,,
5085753855967230,2/10/2017 5:45:00,2/10/2017 11:10:55,GH014,iSysLab1,3.88,78.82,29.66,,
5119732684423160,2/10/2017 5:50:00,2/10/2017 11:10:50,GH002,11,4.06,74.40,31.00,,31.00
6491478129901560,2/10/2017 5:50:00,2/10/2017 11:11:46,GH010,iSysLab1,4.09,74.52,31.62,,
6305456519643130,2/10/2017 5:50:00,2/10/2017 11:11:20,GH011,iSysLab1,4.05,59.36,31.98,,
5396448971587580,2/10/2017 5:50:00,2/10/2017 11:12:26,GH013,iSysLab1,4.02,77.52,30.60,,
6321963823792120,2/10/2017 5:50:00,2/10/2017 11:10:56,GH014,iSysLab1,3.88,76.42,30.22,,
6323835355791360,2/10/2017 5:55:00,2/10/2017 11:10:51,GH002,11,4.06,77.02,30.02,,30.02
6279014150832120,2/10/2017 5:55:00,2/10/2017 11:11:48,GH010,iSysLab1,4.09,74.12,31.78,,
6042575664316410,2/10/2017 5:55:00,2/10/2017 11:11:22,GH011,iSysLab1,4.05,60.04,31.90,,
5289555825524730,2/10/2017 5:55:00,2/10/2017 11:12:27,GH013,iSysLab1,4.02,76.64,30.58,,
5105201467883520,2/10/2017 5:55:00,2/10/2017 11:10:57,GH014,iSysLab1,3.88,75.94,30.72,,
5726828727631870,2/10/2017 6:00:00,2/10/2017 11:10:52,GH002,11,4.06,78.66,29.80,,29.80
5057197960593400,2/10/2017 6:00:00,2/10/2017 11:11:50,GH010,iSysLab1,4.09,76.20,30.96,,
5126815622365180,2/10/2017 6:00:00,2/10/2017 11:11:23,GH011,iSysLab1,4.05,60.52,31.42,,
4823810377252860,2/10/2017 6:00:00,2/10/2017 11:12:28,GH013,iSysLab1,4.02,76.42,30.44,,
5668235307384830,2/10/2017 6:00:00,2/10/2017 11:11:02,GH014,iSysLab1,3.88,75.08,30.90,,
6223481565872120,2/10/2017 6:05:00,2/10/2017 11:10:54,GH002,11,4.06,78.16,29.92,,29.92
6585625155207160,2/10/2017 6:05:00,2/10/2017 11:11:51,GH010,iSysLab1,4.09,80.00,29.58,,
5942006589161470,2/10/2017 6:05:00,2/10/2017 11:11:24,GH011,iSysLab1,4.05,57.74,28.82,,
4682989002817530,2/10/2017 6:05:00,2/10/2017 11:12:30,GH013,iSysLab1,4.02,78.34,30.00,,
5724948068827130,2/10/2017 6:05:00,2/10/2017 11:11:07,GH014,iSysLab1,3.88,75.66,30.80,,
5178250271653880,2/10/2017 6:10:00,2/10/2017 11:10:55,GH002,11,4.06,75.90,30.48,,30.48
4756037806587900,2/10/2017 6:10:00,2/10/2017 11:11:52,GH010,iSysLab1,4.09,82.00,29.28,,
5479625710895100,2/10/2017 6:10:00,2/10/2017 11:11:25,GH011,iSysLab1,4.05,52.34,28.12,,
4775938269118460,2/10/2017 6:10:00,2/10/2017 11:12:31,GH013,iSysLab1,4.02,80.02,29.32,,
5163878774210560,2/10/2017 6:10:00,2/10/2017 11:11:08,GH014,iSysLab1,3.88,77.52,29.74,,
5179973627281400,2/10/2017 6:15:00,2/10/2017 11:10:56,GH002,11,4.06,75.58,30.90,,30.90
6183097867436030,2/10/2017 6:15:00,2/10/2017 11:11:57,GH010,iSysLab1,4.09,82.00,29.20,,
6202460653748220,2/10/2017 6:15:00,2/10/2017 11:11:26,GH011,iSysLab1,4.05,51.72,27.94,,
6238933516025850,2/10/2017 6:15:00,2/10/2017 11:11:09,GH014,iSysLab1,3.88,78.46,29.62,,
6304150178496510,2/10/2017 6:20:00,2/10/2017 11:10:57,GH002,11,4.06,74.38,31.18,,31.18
5947788823101440,2/10/2017 6:20:00,2/10/2017 11:11:58,GH010,iSysLab1,4.09,79.42,29.92,,
4869812832436220,2/10/2017 6:20:00,2/10/2017 11:11:27,GH011,iSysLab1,4.05,51.28,28.74,,
5175572091109370,2/10/2017 6:20:00,2/10/2017 11:11:10,GH014,iSysLab1,3.87,77.46,30.06,,
5148818337169400,2/10/2017 6:25:00,2/10/2017 11:11:07,GH002,11,4.06,75.28,31.18,,31.18
6289778681053180,2/10/2017 6:25:00,2/10/2017 11:11:59,GH010,iSysLab1,4.09,78.08,30.60,,
6605310332502010,2/10/2017 6:25:00,2/10/2017 11:11:28,GH011,iSysLab1,4.05,52.48,29.42,,
5153114243989500,2/10/2017 6:25:00,2/10/2017 11:11:11,GH014,iSysLab1,3.87,75.14,30.74,,
5113033609183230,2/10/2017 6:30:00,2/10/2017 11:11:08,GH002,11,4.06,75.84,30.40,,30.40
4898081636089850,2/10/2017 6:30:00,2/10/2017 11:12:02,GH010,iSysLab1,4.09,77.10,31.16,,
6287898022248440,2/10/2017 6:30:00,2/10/2017 11:11:29,GH011,iSysLab1,4.05,52.06,30.10,,
4916675757473790,2/10/2017 6:30:00,2/10/2017 11:11:12,GH014,iSysLab1,3.87,73.88,31.02,,
5151287809146880,2/10/2017 6:35:00,2/10/2017 11:11:09,GH002,11,4.06,77.12,29.96,,29.96
5432762785857530,2/10/2017 6:35:00,2/10/2017 11:12:04,GH010,iSysLab1,4.09,77.28,31.14,,
4795085770194940,2/10/2017 6:35:00,2/10/2017 11:11:30,GH011,iSysLab1,4.05,52.86,30.48,,
6277187715989500,2/10/2017 6:35:00,2/10/2017 11:11:13,GH014,iSysLab1,3.87,73.62,31.50,,
4916460472238080,2/10/2017 6:40:00,2/10/2017 11:11:10,GH002,11,4.06,77.32,30.18,,30.18
4798000979247100,2/10/2017 6:40:00,2/10/2017 11:12:05,GH010,iSysLab1,4.09,78.50,30.22,,
6040488847081470,2/10/2017 6:40:00,2/10/2017 11:11:40,GH011,iSysLab1,4.05,53.48,30.14,,
5479410425659390,2/10/2017 6:40:00,2/10/2017 11:11:14,GH014,iSysLab1,3.87,73.66,31.34,,
6274718244012030,2/10/2017 6:45:00,2/10/2017 11:11:11,GH002,11,4.07,75.50,30.76,,30.76
6006423045537790,2/10/2017 6:45:00,2/10/2017 11:12:06,GH010,iSysLab1,4.09,81.26,29.32,,
4823726491172860,2/10/2017 6:45:00,2/10/2017 11:11:42,GH011,iSysLab1,4.05,53.34,28.36,,
5754980359208960,2/10/2017 6:45:00,2/10/2017 11:11:15,GH014,iSysLab1,3.87,76.16,30.08,,
5689765575786490,2/10/2017 6:50:00,2/10/2017 11:11:12,GH002,11,4.07,74.50,31.00,,31.00
5620147914014720,2/10/2017 6:50:00,2/10/2017 11:12:08,GH010,iSysLab1,4.09,80.40,29.88,,
5949626398015480,2/10/2017 6:50:00,2/10/2017 11:11:45,GH011,iSysLab1,4.05,51.98,28.68,,
4896775294943230,2/10/2017 6:50:00,2/10/2017 11:11:17,GH014,iSysLab1,3.87,75.64,30.46,,
5105285353963520,2/10/2017 6:55:00,2/10/2017 11:11:13,GH002,11,4.07,73.90,31.40,,31.40
6464572844146680,2/10/2017 6:55:00,2/10/2017 11:11:47,GH011,iSysLab1,4.05,51.42,29.76,,
5192030405787640,2/10/2017 6:55:00,2/10/2017 11:11:18,GH014,iSysLab1,3.87,74.42,30.90,,
6301471997952000,2/10/2017 7:00:00,2/10/2017 11:11:14,GH002,11,4.07,73.40,31.66,,31.66
5959398925008890,2/10/2017 7:00:00,2/10/2017 11:12:19,GH010,iSysLab1,4.09,74.48,31.86,,
6563499362746360,2/10/2017 7:00:00,2/10/2017 11:11:49,GH011,iSysLab1,4.05,52.22,30.66,,
6229263799812090,2/10/2017 7:00:00,2/10/2017 11:11:20,GH014,iSysLab1,3.87,73.48,31.36,,
6282024386035710,2/10/2017 7:05:00,2/10/2017 11:11:15,GH002,11,4.06,75.38,30.38,,30.38
5371766197190650,2/10/2017 7:05:00,2/10/2017 11:12:24,GH010,iSysLab1,4.09,71.80,32.78,,
4871639267278840,2/10/2017 7:05:00,2/10/2017 11:11:50,GH011,iSysLab1,4.05,53.24,30.92,,
5993243267301370,2/10/2017 7:05:00,2/10/2017 11:11:21,GH014,iSysLab1,3.87,72.72,31.54,,
5076560746905600,2/10/2017 7:10:00,2/10/2017 11:11:17,GH002,11,4.07,75.76,30.40,,30.40
5383245839466490,2/10/2017 7:10:00,2/10/2017 11:12:25,GH010,iSysLab1,4.10,70.04,33.92,,
4820295886045180,2/10/2017 7:10:00,2/10/2017 11:11:51,GH011,iSysLab1,4.05,53.70,31.24,,
4914588940238840,2/10/2017 7:10:00,2/10/2017 11:11:22,GH014,iSysLab1,3.87,72.24,31.54,,
5677923948298240,2/10/2017 7:15:00,2/10/2017 11:11:18,GH002,11,4.07,74.96,30.66,,30.66
6560489127542780,2/10/2017 7:15:00,2/10/2017 11:12:26,GH010,iSysLab1,4.09,73.94,31.70,,
6205375862800380,2/10/2017 7:15:00,2/10/2017 11:11:52,GH011,iSysLab1,4.05,54.06,30.56,,
6317930312630270,2/10/2017 7:15:00,2/10/2017 11:11:24,GH014,iSysLab1,3.87,71.92,31.50,,
5114973994876920,2/10/2017 7:20:00,2/10/2017 11:11:20,GH002,11,4.07,74.74,31.04,,31.04
4757761162215420,2/10/2017 7:20:00,2/10/2017 11:12:27,GH010,iSysLab1,4.09,76.82,30.86,,
5401207661133820,2/10/2017 7:20:00,2/10/2017 11:11:58,GH011,iSysLab1,4.05,53.82,28.64,,
4874649502482430,2/10/2017 7:20:00,2/10/2017 11:11:25,GH014,iSysLab1,3.87,72.18,31.36,,
5101770862755840,2/10/2017 7:25:00,2/10/2017 11:11:21,GH002,11,4.07,73.42,31.34,,31.34
6558662692700160,2/10/2017 7:25:00,2/10/2017 11:12:28,GH010,iSysLab1,4.10,72.52,32.38,,
6504956542582780,2/10/2017 7:25:00,2/10/2017 11:11:59,GH011,iSysLab1,4.05,52.16,29.38,,
6022675201785850,2/10/2017 7:25:00,2/10/2017 11:11:26,GH014,iSysLab1,3.87,72.62,31.22,,
5088095686885370,2/10/2017 7:30:00,2/10/2017 11:11:22,GH002,11,4.07,73.18,31.28,,31.28
6483935630458880,2/10/2017 7:30:00,2/10/2017 11:12:29,GH010,iSysLab1,4.10,69.34,34.00,,
5930178786099200,2/10/2017 7:30:00,2/10/2017 11:12:00,GH011,iSysLab1,4.05,52.00,29.90,,
6556193220722680,2/10/2017 7:30:00,2/10/2017 11:11:27,GH014,iSysLab1,3.87,73.70,31.00,,
5161998115405820,2/10/2017 7:35:00,2/10/2017 11:11:23,GH002,11,4.07,73.16,31.08,,31.08
6571253657763840,2/10/2017 7:35:00,2/10/2017 11:12:30,GH010,iSysLab1,4.10,66.98,34.96,,
4882403797499900,2/10/2017 7:35:00,2/10/2017 11:12:03,GH011,iSysLab1,4.05,52.16,30.46,,
5459725248364540,2/10/2017 7:35:00,2/10/2017 11:11:28,GH014,iSysLab1,3.88,73.86,30.90,,
5430293313880060,2/10/2017 7:40:00,2/10/2017 11:11:24,GH002,11,4.07,73.36,30.88,,30.88
5367228832677880,2/10/2017 7:40:00,2/10/2017 11:12:05,GH011,iSysLab1,4.05,52.46,30.58,,
4894097114398720,2/10/2017 7:40:00,2/10/2017 11:11:29,GH014,iSysLab1,3.87,74.32,30.64,,
6252715529207800,2/10/2017 7:45:00,2/10/2017 11:11:25,GH002,11,4.07,74.08,30.70,,30.70
5932520617017340,2/10/2017 7:45:00,2/10/2017 11:12:05,GH011,iSysLab1,4.05,49.22,29.98,,
6000549409325050,2/10/2017 7:45:00,2/10/2017 11:11:30,GH014,iSysLab1,3.87,75.26,30.34,,
6227670769598460,2/10/2017 7:50:00,2/10/2017 11:11:26,GH002,11,4.07,74.68,30.62,,30.62
6512576351436800,2/10/2017 7:50:00,2/10/2017 11:12:06,GH011,iSysLab1,4.05,37.62,29.28,,
5928528176480250,2/10/2017 7:50:00,2/10/2017 11:11:31,GH014,iSysLab1,3.87,76.28,30.06,,
5379056635740160,2/10/2017 7:55:00,2/10/2017 11:11:27,GH002,11,4.07,74.64,30.50,,30.50
4773851451883520,2/10/2017 7:55:00,2/10/2017 11:12:08,GH011,iSysLab1,4.05,23.86,28.92,,
5901622890725370,2/10/2017 7:55:00,2/10/2017 11:11:40,GH014,iSysLab1,3.87,76.94,29.98,,
6213995593728000,2/10/2017 8:00:00,2/10/2017 11:11:28,GH002,11,4.07,75.56,30.34,,30.34
5899751358726140,2/10/2017 8:00:00,2/10/2017 11:12:11,GH011,iSysLab1,4.05,13.50,28.80,,
4726605872103420,2/10/2017 8:00:00,2/10/2017 11:11:41,GH014,iSysLab1,3.86,77.08,29.78,,
6605525617737720,2/10/2017 8:02:00,2/10/2017 11:12:12,GH011,iSysLab1,4.05,10.55,28.60,,
4898498650570750,2/10/2017 8:05:00,2/10/2017 11:11:29,GH002,11,4.07,75.80,30.28,,30.28
5365578223058940,2/10/2017 8:05:00,2/10/2017 11:11:45,GH014,iSysLab1,3.86,77.76,29.70,,
4775722983882750,2/10/2017 8:10:00,2/10/2017 11:11:31,GH002,11,4.07,76.26,30.10,,30.10
5338672937304060,2/10/2017 8:10:00,2/10/2017 11:11:46,GH014,iSysLab1,3.86,78.00,29.64,,
4838257707712510,2/10/2017 8:15:00,2/10/2017 11:11:40,GH002,11,4.07,76.68,30.06,,30.06
5477538893660160,2/10/2017 8:15:00,2/10/2017 11:11:48,GH014,iSysLab1,3.87,78.26,29.44,,
6024398557413370,2/10/2017 8:20:00,2/10/2017 11:11:42,GH002,11,4.07,77.28,29.76,,29.76
4845340645654520,2/10/2017 8:20:00,2/10/2017 11:11:49,GH014,iSysLab1,3.87,78.52,29.24,,
5437599455903740,2/10/2017 8:25:00,2/10/2017 11:11:45,GH002,11,4.07,77.90,29.70,,29.70
5386676444594170,2/10/2017 8:25:00,2/10/2017 11:11:50,GH014,iSysLab1,3.87,78.50,29.04,,
4661890781282300,2/10/2017 8:30:00,2/10/2017 11:11:48,GH002,11,4.07,78.34,29.54,,29.54
6603438800502780,2/10/2017 8:30:00,2/10/2017 11:11:51,GH014,iSysLab1,3.87,79.36,28.78,,
4808816243769340,2/10/2017 8:35:00,2/10/2017 11:11:49,GH002,11,4.07,78.54,29.38,,29.38
4804278879256570,2/10/2017 8:35:00,2/10/2017 11:11:52,GH014,iSysLab1,3.87,80.18,28.62,,
6036455335919610,2/10/2017 8:40:00,2/10/2017 11:11:50,GH002,11,4.07,78.30,29.28,,29.28
5473505382498300,2/10/2017 8:40:00,2/10/2017 11:11:58,GH014,iSysLab1,3.87,80.66,28.58,,
5964157614555130,2/10/2017 8:45:00,2/10/2017 11:11:51,GH002,11,4.07,78.42,29.10,,29.10
5934716150611960,2/10/2017 8:45:00,2/10/2017 11:11:59,GH014,iSysLab1,3.86,81.06,28.54,,
4821888916258810,2/10/2017 8:50:00,2/10/2017 11:11:52,GH002,11,4.07,78.88,29.02,,29.02
5852505778946040,2/10/2017 8:50:00,2/10/2017 11:12:01,GH014,iSysLab1,3.87,81.28,28.54,,
4880523138695160,2/10/2017 8:55:00,2/10/2017 11:11:58,GH002,11,4.07,78.76,29.10,,29.10
5920985677037560,2/10/2017 8:55:00,2/10/2017 11:12:04,GH014,iSysLab1,3.86,81.02,28.62,,
6231185260806140,2/10/2017 9:00:00,2/10/2017 11:11:59,GH002,11,4.07,79.38,29.02,,29.02
5358035723616250,2/10/2017 9:00:00,2/10/2017 11:12:05,GH014,iSysLab1,3.87,80.56,28.62,,
